ticker_symbol,company_name,day_date,close_value,volume,open_value,high_value,low_value
MSFT,Microsoft,2019-06-14,132.45,17821700,132.26,133.79,131.64
MSFT,Microsoft,2019-06-15,132.45,17821700,132.26,133.79,131.64
MSFT,Microsoft,2019-06-16,132.45,17821700,132.26,133.79,131.64
MSFT,Microsoft,2019-06-17,132.85,14517790,132.63,133.73,132.53
MSFT,Microsoft,2019-06-18,135.16,25934460,134.19,135.24,133.57
MSFT,Microsoft,2019-06-19,135.69,23744440,135.0,135.93,133.81
MSFT,Microsoft,2019-06-20,136.95,33042590,137.45,137.66,135.72
MSFT,Microsoft,2019-06-21,136.97,36727890,136.58,137.73,136.46
MSFT,Microsoft,2019-06-22,136.97,36727890,136.58,137.73,136.46
MSFT,Microsoft,2019-06-23,136.97,36727890,136.58,137.73,136.46
MSFT,Microsoft,2019-06-24,137.78,20628840,137.0,138.4,137.0
MSFT,Microsoft,2019-06-25,133.43,33327420,137.25,137.59,132.73
MSFT,Microsoft,2019-06-26,133.93,23657750,134.35,135.74,133.6
MSFT,Microsoft,2019-06-27,134.15,16557480,134.14,134.71,133.51
MSFT,Microsoft,2019-06-28,133.96,30042970,134.57,134.6,133.1558
MSFT,Microsoft,2019-06-29,133.96,30042970,134.57,134.6,133.1558
MSFT,Microsoft,2019-06-30,133.96,30042970,134.57,134.6,133.1558
MSFT,Microsoft,2019-07-01,135.68,22654160,136.63,136.7,134.97
MSFT,Microsoft,2019-07-02,136.58,15237840,136.12,136.59,135.34
MSFT,Microsoft,2019-07-03,137.46,13629300,136.8,137.74,136.295
MSFT,Microsoft,2019-07-04,137.46,13629300,136.8,137.74,136.295
MSFT,Microsoft,2019-07-05,137.06,18141140,135.94,137.33,135.72
MSFT,Microsoft,2019-07-06,137.06,18141140,135.94,137.33,135.72
MSFT,Microsoft,2019-07-07,137.06,18141140,135.94,137.33,135.72
MSFT,Microsoft,2019-07-08,136.96,16779750,136.4,137.1,135.3701
MSFT,Microsoft,2019-07-09,136.46,19953100,136.0,136.97,135.8
MSFT,Microsoft,2019-07-10,137.85,24204360,137.13,138.58,137.02
MSFT,Microsoft,2019-07-11,138.4,22327940,138.2,139.22,137.87
MSFT,Microsoft,2019-07-12,138.9,18936830,138.85,139.13,138.0099
MSFT,Microsoft,2019-07-13,138.9,18936830,138.85,139.13,138.0099
MSFT,Microsoft,2019-07-14,138.9,18936830,138.85,139.13,138.0099
MSFT,Microsoft,2019-07-15,138.9,16651460,139.44,139.54,138.46
MSFT,Microsoft,2019-07-16,137.08,22726130,138.96,139.05,136.52
MSFT,Microsoft,2019-07-17,136.27,20210960,137.7,137.93,136.22
MSFT,Microsoft,2019-07-18,136.42,30808710,135.55,136.62,134.67
MSFT,Microsoft,2019-07-19,136.62,48992360,140.22,140.67,136.45
MSFT,Microsoft,2019-07-20,136.62,48992360,140.22,140.67,136.45
MSFT,Microsoft,2019-07-21,136.62,48992360,140.22,140.67,136.45
MSFT,Microsoft,2019-07-22,138.43,25080760,137.41,139.19,137.33
MSFT,Microsoft,2019-07-23,139.29,18034590,139.76,139.99,138.03
MSFT,Microsoft,2019-07-24,140.72,20738280,138.9,140.74,138.85
MSFT,Microsoft,2019-07-25,140.19,18356880,140.43,140.61,139.3215
MSFT,Microsoft,2019-07-26,141.34,19037600,140.37,141.675,140.3
MSFT,Microsoft,2019-07-27,141.34,19037600,140.37,141.675,140.3
MSFT,Microsoft,2019-07-28,141.34,19037600,140.37,141.675,140.3
MSFT,Microsoft,2019-07-29,141.03,16605870,141.5,141.51,139.3663
MSFT,Microsoft,2019-07-30,140.35,16846530,140.14,141.2199,139.8005
MSFT,Microsoft,2019-07-31,136.27,38598790,140.33,140.49,135.08
MSFT,Microsoft,2019-08-01,138.06,40557500,137.0,140.9383,136.93
MSFT,Microsoft,2019-08-02,136.9,30791620,138.09,138.32,135.26
MSFT,Microsoft,2019-08-03,136.9,30791620,138.09,138.32,135.26
MSFT,Microsoft,2019-08-04,136.9,30791620,138.09,138.32,135.26
MSFT,Microsoft,2019-08-05,132.21,42749550,133.3,133.9298,130.78
MSFT,Microsoft,2019-08-06,134.69,32696650,133.8,135.68,133.21
MSFT,Microsoft,2019-08-07,135.28,33414540,133.79,135.65,131.8284
MSFT,Microsoft,2019-08-08,138.89,27496510,136.6,138.99,135.93
MSFT,Microsoft,2019-08-09,137.71,23466700,138.61,139.38,136.46
MSFT,Microsoft,2019-08-10,137.71,23466700,138.61,139.38,136.46
MSFT,Microsoft,2019-08-11,137.71,23466700,138.61,139.38,136.46
MSFT,Microsoft,2019-08-12,135.79,20484350,137.07,137.86,135.24
MSFT,Microsoft,2019-08-13,138.6,25496590,136.05,138.8,135.0
MSFT,Microsoft,2019-08-14,133.98,32527250,136.36,136.92,133.67
MSFT,Microsoft,2019-08-15,133.68,28125420,134.39,134.58,132.25
MSFT,Microsoft,2019-08-16,136.13,25026150,134.88,136.46,134.72
MSFT,Microsoft,2019-08-17,136.13,25026150,134.88,136.46,134.72
MSFT,Microsoft,2019-08-18,136.13,25026150,134.88,136.46,134.72
MSFT,Microsoft,2019-08-19,138.41,24370540,137.855,138.55,136.885
MSFT,Microsoft,2019-08-20,137.26,21189000,138.21,138.71,137.24
MSFT,Microsoft,2019-08-21,138.79,14982310,138.55,139.4935,138.0
MSFT,Microsoft,2019-08-22,137.78,18709660,138.66,139.2,136.29
MSFT,Microsoft,2019-08-23,133.39,38515390,137.19,138.35,132.8
MSFT,Microsoft,2019-08-24,133.39,38515390,137.19,138.35,132.8
MSFT,Microsoft,2019-08-25,133.39,38515390,137.19,138.35,132.8
MSFT,Microsoft,2019-08-26,135.45,20325270,134.99,135.56,133.9
MSFT,Microsoft,2019-08-27,135.74,23115640,136.39,136.72,134.66
MSFT,Microsoft,2019-08-28,135.56,17410830,134.88,135.76,133.55
MSFT,Microsoft,2019-08-29,138.12,20179720,137.25,138.44,136.91
MSFT,Microsoft,2019-08-30,137.86,23946120,139.15,139.18,136.27
MSFT,Microsoft,2019-08-31,137.86,23946120,139.15,139.18,136.27
MSFT,Microsoft,2019-09-01,137.86,23946120,139.15,139.18,136.27
MSFT,Microsoft,2019-09-02,137.86,23946120,139.15,139.18,136.27
MSFT,Microsoft,2019-09-03,136.04,18880770,136.61,137.2,135.7
MSFT,Microsoft,2019-09-04,137.63,18015310,137.3,137.69,136.48
MSFT,Microsoft,2019-09-05,140.05,26119520,139.11,140.3837,138.76
MSFT,Microsoft,2019-09-06,139.1,20824500,140.03,140.18,138.2
MSFT,Microsoft,2019-09-07,139.1,20824500,140.03,140.18,138.2
MSFT,Microsoft,2019-09-08,139.1,20824500,140.03,140.18,138.2
MSFT,Microsoft,2019-09-09,137.52,25773930,139.59,139.75,136.46
MSFT,Microsoft,2019-09-10,136.08,28903380,136.8,136.8862,134.51
MSFT,Microsoft,2019-09-11,136.12,24726120,135.91,136.27,135.09
MSFT,Microsoft,2019-09-12,137.52,27009980,137.85,138.42,136.87
MSFT,Microsoft,2019-09-13,137.32,23363060,137.78,138.06,136.57
MSFT,Microsoft,2019-09-14,137.32,23363060,137.78,138.06,136.57
MSFT,Microsoft,2019-09-15,137.32,23363060,137.78,138.06,136.57
MSFT,Microsoft,2019-09-16,136.33,16731440,135.83,136.7,135.66
MSFT,Microsoft,2019-09-17,137.39,17976290,136.96,137.52,136.425
MSFT,Microsoft,2019-09-18,138.52,24473390,137.36,138.67,136.5299
MSFT,Microsoft,2019-09-19,141.07,36095410,140.3,142.37,140.0736
MSFT,Microsoft,2019-09-20,139.44,40040770,141.01,141.65,138.25
MSFT,Microsoft,2019-09-21,139.44,40040770,141.01,141.65,138.25
MSFT,Microsoft,2019-09-22,139.44,40040770,141.01,141.65,138.25
MSFT,Microsoft,2019-09-23,139.14,17408370,139.23,139.63,138.44
MSFT,Microsoft,2019-09-24,137.38,30016670,140.36,140.69,136.88
MSFT,Microsoft,2019-09-25,139.36,22544050,137.5,139.958,136.03
MSFT,Microsoft,2019-09-26,139.54,17813510,139.44,140.18,138.44
MSFT,Microsoft,2019-09-27,137.73,22498960,140.15,140.36,136.645
MSFT,Microsoft,2019-09-28,137.73,22498960,140.15,140.36,136.645
MSFT,Microsoft,2019-09-29,137.73,22498960,140.15,140.36,136.645
MSFT,Microsoft,2019-09-30,139.03,18430390,138.05,139.215,137.78
MSFT,Microsoft,2019-10-01,137.07,22581930,139.66,140.25,137.0
MSFT,Microsoft,2019-10-02,134.65,32001760,136.25,136.37,133.5799
MSFT,Microsoft,2019-10-03,136.28,26379800,134.95,136.75,133.22
MSFT,Microsoft,2019-10-04,138.12,23839550,136.75,138.25,136.42
MSFT,Microsoft,2019-10-05,138.12,23839550,136.75,138.25,136.42
MSFT,Microsoft,2019-10-06,138.12,23839550,136.75,138.25,136.42
MSFT,Microsoft,2019-10-07,137.12,16601280,137.14,138.18,137.02
MSFT,Microsoft,2019-10-08,135.67,26783340,137.08,137.76,135.62
MSFT,Microsoft,2019-10-09,138.24,20178480,137.46,138.7,136.97
MSFT,Microsoft,2019-10-10,139.1,18396610,138.49,139.6699,138.25
MSFT,Microsoft,2019-10-11,139.68,25551070,140.12,141.03,139.5
MSFT,Microsoft,2019-10-12,139.68,25551070,140.12,141.03,139.5
MSFT,Microsoft,2019-10-13,139.68,25551070,140.12,141.03,139.5
MSFT,Microsoft,2019-10-14,139.55,13591640,139.69,140.29,139.52
MSFT,Microsoft,2019-10-15,141.575,19917760,140.06,141.79,139.81
MSFT,Microsoft,2019-10-16,140.41,20841690,140.79,140.99,139.53
MSFT,Microsoft,2019-10-17,139.69,22102800,140.95,141.42,139.02
MSFT,Microsoft,2019-10-18,137.41,32284430,139.76,140.0,136.56
MSFT,Microsoft,2019-10-19,137.41,32284430,139.76,140.0,136.56
MSFT,Microsoft,2019-10-20,137.41,32284430,139.76,140.0,136.56
MSFT,Microsoft,2019-10-21,138.43,20716040,138.45,138.5,137.01
MSFT,Microsoft,2019-10-22,136.37,27935270,138.97,140.01,136.26
MSFT,Microsoft,2019-10-23,137.24,31380310,136.88,137.45,135.61
MSFT,Microsoft,2019-10-24,139.94,37278400,139.39,140.42,138.67
MSFT,Microsoft,2019-10-25,140.73,25959720,139.34,141.14,139.2
MSFT,Microsoft,2019-10-26,140.73,25959720,139.34,141.14,139.2
MSFT,Microsoft,2019-10-27,140.73,25959720,139.34,141.14,139.2
MSFT,Microsoft,2019-10-28,144.19,35280140,144.4,145.67,143.51
MSFT,Microsoft,2019-10-29,142.83,20589470,144.08,144.5,142.65
MSFT,Microsoft,2019-10-30,144.61,18496590,143.52,145.0,142.79
MSFT,Microsoft,2019-10-31,143.37,24605140,144.9,144.93,142.99
MSFT,Microsoft,2019-11-01,143.72,33128370,144.26,144.42,142.965
MSFT,Microsoft,2019-11-02,143.72,33128370,144.26,144.42,142.965
MSFT,Microsoft,2019-11-03,143.72,33128370,144.26,144.42,142.965
MSFT,Microsoft,2019-11-04,144.55,16912000,144.83,145.0,144.16
MSFT,Microsoft,2019-11-05,144.46,18250170,144.97,145.02,143.905
MSFT,Microsoft,2019-11-06,144.06,16575800,144.37,144.52,143.2
MSFT,Microsoft,2019-11-07,144.26,17786720,143.84,144.88,143.77
MSFT,Microsoft,2019-11-08,145.96,16752940,143.98,145.99,143.76
MSFT,Microsoft,2019-11-09,145.96,16752940,143.98,145.99,143.76
MSFT,Microsoft,2019-11-10,145.96,16752940,143.98,145.99,143.76
MSFT,Microsoft,2019-11-11,146.11,14370180,145.34,146.42,144.73
MSFT,Microsoft,2019-11-12,147.07,18648710,146.28,147.57,146.06
MSFT,Microsoft,2019-11-13,147.31,17444230,146.74,147.4625,146.28
MSFT,Microsoft,2019-11-14,148.06,19755100,147.02,148.41,147.0
MSFT,Microsoft,2019-11-15,149.97,23508810,148.93,149.99,148.27
MSFT,Microsoft,2019-11-16,149.97,23508810,148.93,149.99,148.27
MSFT,Microsoft,2019-11-17,149.97,23508810,148.93,149.99,148.27
MSFT,Microsoft,2019-11-18,150.34,21554760,150.07,150.55,148.98
MSFT,Microsoft,2019-11-19,150.39,23960160,150.88,151.33,150.195
MSFT,Microsoft,2019-11-20,149.62,25720060,150.31,150.84,148.46
MSFT,Microsoft,2019-11-21,149.48,18576080,149.4,149.8,148.501
MSFT,Microsoft,2019-11-22,149.59,15841680,150.07,150.3,148.82
MSFT,Microsoft,2019-11-23,149.59,15841680,150.07,150.3,148.82
MSFT,Microsoft,2019-11-24,149.59,15841680,150.07,150.3,148.82
MSFT,Microsoft,2019-11-25,151.23,22428590,150.0,151.35,149.92
MSFT,Microsoft,2019-11-26,152.03,24635100,151.36,152.42,151.32
MSFT,Microsoft,2019-11-27,152.32,15201290,152.33,152.5,151.52
MSFT,Microsoft,2019-11-28,152.32,15201290,152.33,152.5,151.52
MSFT,Microsoft,2019-11-29,151.38,11977300,152.1,152.3,151.28
MSFT,Microsoft,2019-11-30,151.38,11977300,152.1,152.3,151.28
MSFT,Microsoft,2019-12-01,151.38,11977300,152.1,152.3,151.28
MSFT,Microsoft,2019-12-02,149.55,27473620,151.81,151.83,148.32
MSFT,Microsoft,2019-12-03,149.31,25192150,147.49,149.43,146.65
MSFT,Microsoft,2019-12-04,149.85,17580620,150.14,150.1799,149.2
MSFT,Microsoft,2019-12-05,149.93,17880600,150.05,150.32,149.48
MSFT,Microsoft,2019-12-06,151.75,16410400,150.99,151.87,150.27
MSFT,Microsoft,2019-12-07,151.75,16410400,150.99,151.87,150.27
MSFT,Microsoft,2019-12-08,151.75,16410400,150.99,151.87,150.27
MSFT,Microsoft,2019-12-09,151.36,16741350,151.07,152.21,150.91
MSFT,Microsoft,2019-12-10,151.13,16481060,151.29,151.89,150.765
MSFT,Microsoft,2019-12-11,151.7,18860000,151.54,151.87,150.33
MSFT,Microsoft,2019-12-12,153.24,24645370,151.65,153.44,151.02
MSFT,Microsoft,2019-12-13,154.53,23850060,153.004,154.89,152.83
MSFT,Microsoft,2019-12-14,154.53,23850060,153.004,154.89,152.83
MSFT,Microsoft,2019-12-15,154.53,23850060,153.004,154.89,152.83
MSFT,Microsoft,2019-12-16,155.53,24152770,155.11,155.9,154.82
MSFT,Microsoft,2019-12-17,154.69,25443530,155.45,155.71,154.45
MSFT,Microsoft,2019-12-18,154.37,24132380,154.3,155.48,154.18
MSFT,Microsoft,2019-12-19,155.71,25813830,154.0,155.77,153.75
MSFT,Microsoft,2019-12-20,157.41,53599610,157.35,158.49,156.29
MSFT,Microsoft,2019-12-21,157.41,53599610,157.35,158.49,156.29
MSFT,Microsoft,2019-12-22,157.41,53599610,157.35,158.49,156.29
MSFT,Microsoft,2019-12-23,157.41,17726280,158.12,158.12,157.27
MSFT,Microsoft,2019-12-24,157.38,8989150,157.48,157.71,157.115
MSFT,Microsoft,2019-12-25,157.38,8989150,157.48,157.71,157.115
MSFT,Microsoft,2019-12-26,158.67,14526930,157.56,158.73,157.4
MSFT,Microsoft,2019-12-27,158.96,18414350,159.45,159.55,158.22
MSFT,Microsoft,2019-12-28,158.96,18414350,159.45,159.55,158.22
MSFT,Microsoft,2019-12-29,158.96,18414350,159.45,159.55,158.22
MSFT,Microsoft,2019-12-30,157.59,16356720,158.987,159.02,156.73
MSFT,Microsoft,2019-12-31,157.7,18393380,156.77,157.77,156.45
