ticker_symbol,company_name,day_date,close_value,volume,open_value,high_value,low_value,month_day,Unnamed: 0,date,text,news_sentiment
TSLA,Tesla Inc,2019-03-01,294.79,22848750,306.94,307.13,291.9,03-01,0.0,0,0,0.0
TSLA,Tesla Inc,2019-03-02,294.79,22848750,306.94,307.13,291.9,03-02,1278.0,2020-03-02 00:00:00,new study examines youtube’s effort limit spread conspiracy theory site video claiming end time near questioning climate change youtube quiet conspiracy theorist,1.0
TSLA,Tesla Inc,2019-03-03,294.79,22848750,306.94,307.13,291.9,03-03,1273.0,2020-03-03 00:00:00,super tuesday moderate coalescing around joe biden hope preventing bernie sander amassing insurmountable lead capitalist make case sander,1.0
TSLA,Tesla Inc,2019-03-04,285.36,17068890,298.12,299.0,282.78,03-04,1270.0,2020-03-04 00:00:00,considered “supermini” europe peugeot beat seven finalist including tesla’s model porsche electric taycan auto show geneva car year must go,0.0
TSLA,Tesla Inc,2019-03-04,285.36,17068890,298.12,299.0,282.78,03-04,1268.0,2020-03-04 00:00:00,general motor say aiming sell million electric car truck annually united state china gm lay ambition electricvehicle lineup rival tesla,1.0
TSLA,Tesla Inc,2019-03-05,276.54,18729800,282.0,284.0,270.1,03-05,0.0,0,0,0.0
TSLA,Tesla Inc,2019-03-06,276.24,10319370,276.48,281.5058,274.39,03-06,0.0,0,0,0.0
TSLA,Tesla Inc,2019-03-07,276.59,9410697,278.84,284.7,274.25,03-07,0.0,0,0,0.0
TSLA,Tesla Inc,2019-03-08,284.14,8805772,276.91,285.59,275.89,03-08,0.0,0,0,0.0
TSLA,Tesla Inc,2019-03-09,284.14,8805772,276.91,285.59,275.89,03-09,0.0,0,0,0.0
TSLA,Tesla Inc,2019-03-10,284.14,8805772,276.91,285.59,275.89,03-10,0.0,0,0,0.0
TSLA,Tesla Inc,2019-03-11,290.92,7372298,283.52,291.28,280.5,03-11,0.0,0,0,0.0
TSLA,Tesla Inc,2019-03-12,283.36,7488037,286.49,288.07,281.06,03-12,1275.0,2020-03-12 00:00:00,business adjusting new reality everyday social interaction altered travel restricted general economic activity limited business world wake pandemic,1.0
TSLA,Tesla Inc,2019-03-13,288.96,6817854,283.9,291.99,282.7,03-13,0.0,0,0,0.0
TSLA,Tesla Inc,2019-03-14,289.96,7048138,292.45,295.39,288.29,03-14,0.0,0,0,0.0
TSLA,Tesla Inc,2019-03-15,275.43,14757360,283.51,283.7244,274.4,03-15,0.0,0,0,0.0
TSLA,Tesla Inc,2019-03-16,275.43,14757360,283.51,283.7244,274.4,03-16,0.0,0,0,0.0
TSLA,Tesla Inc,2019-03-17,275.43,14757360,283.51,283.7244,274.4,03-17,0.0,0,0,0.0
TSLA,Tesla Inc,2019-03-18,269.49,10264960,276.0,278.05,267.3,03-18,1269.0,2020-03-18 00:00:00,gm ford motor fiat chrysler pressure autoworkers union shut plant response coronavirus outbreak automaker close factory north america,0.0
TSLA,Tesla Inc,2019-03-19,267.47,11774330,267.5,273.3,263.46,03-19,1267.0,2020-03-19 00:00:00,tractortrailer fleet take time electrify startup established truck maker racing get model road big rig begin trade diesel electric motor,0.0
TSLA,Tesla Inc,2019-03-19,267.47,11774330,267.5,273.3,263.46,03-19,1271.0,2020-03-19 00:00:00,stock remained volatile even government took step offset sharp decline gripping economy stock inch higher wall street’s turmoil continues,1.0
TSLA,Tesla Inc,2019-03-19,267.47,11774330,267.5,273.3,263.46,03-19,1266.0,2020-03-19 00:00:00,electric carmaker continued making car recent day apparent defiance local county order limiting operation nonessential business mounting criticism tesla shut california factory,1.0
TSLA,Tesla Inc,2019-03-20,273.6,6881976,269.69,274.97,266.3,03-20,1274.0,2020-03-20 00:00:00,little doubt severe economic downturn awaits bad get depends nature government response coronavirus bailouts begin take shape,-1.0
TSLA,Tesla Inc,2019-03-21,274.02,5930925,272.6,276.45,268.45,03-21,0.0,0,0,0.0
TSLA,Tesla Inc,2019-03-22,264.53,8721950,272.58,272.8,264.0,03-22,0.0,0,0,0.0
TSLA,Tesla Inc,2019-03-23,264.53,8721950,272.58,272.8,264.0,03-23,1276.0,2020-03-23 00:00:00,echo partisan wrangling caused giant stimulus bill stumble even market plunged business buckled fill trillion hole economy,-1.0
TSLA,Tesla Inc,2019-03-24,264.53,8721950,272.58,272.8,264.0,03-24,0.0,0,0,0.0
TSLA,Tesla Inc,2019-03-25,260.42,10205080,259.71,263.18,254.46,03-25,0.0,0,0,0.0
TSLA,Tesla Inc,2019-03-26,267.77,7341868,264.44,270.26,264.43,03-26,0.0,0,0,0.0
TSLA,Tesla Inc,2019-03-27,274.83,8752384,268.75,275.37,268.1838,03-27,1272.0,2020-03-27 00:00:00,we’re highlighting heartening thing caught attention world mobilizes coronavirus pandemic it’s bad here’s proof,-1.0
TSLA,Tesla Inc,2019-03-28,278.62,6764921,277.16,280.33,275.1,03-28,0.0,0,0,0.0
TSLA,Tesla Inc,2019-03-29,279.86,5980355,278.7,280.16,274.5,03-29,0.0,0,0,0.0
TSLA,Tesla Inc,2019-03-30,279.86,5980355,278.7,280.16,274.5,03-30,1277.0,2020-03-30 00:00:00,live update stock market business news coronavirus outbreak ford join effort make ventilator,1.0
TSLA,Tesla Inc,2019-03-31,279.86,5980355,278.7,280.16,274.5,03-31,0.0,0,0,0.0
TSLA,Tesla Inc,2019-04-01,289.18,8093134,282.62,289.2,281.281,04-01,1281.0,2020-04-01 00:00:00,strong first two month year sale tumbled march american stayed home auto sale plummet first quarter coronavirus keep buyer away,1.0
TSLA,Tesla Inc,2019-04-02,285.88,5427184,288.3,289.44,283.88,04-02,0.0,0,0,0.0
TSLA,Tesla Inc,2019-04-03,291.81,7916650,287.32,296.17,287.17,04-03,0.0,0,0,0.0
TSLA,Tesla Inc,2019-04-04,267.78,23680170,261.89,271.2,260.59,04-04,0.0,0,0,0.0
TSLA,Tesla Inc,2019-04-05,274.96,13022740,269.86,276.1,266.11,04-05,1286.0,2020-04-05 00:00:00,pandemic prompted many field focus way address anticipate aftermath economist trying answer coronavirus question,1.0
TSLA,Tesla Inc,2019-04-06,274.96,13022740,269.86,276.1,266.11,04-06,0.0,0,0,0.0
TSLA,Tesla Inc,2019-04-07,274.96,13022740,269.86,276.1,266.11,04-07,0.0,0,0,0.0
TSLA,Tesla Inc,2019-04-08,273.2,10364600,277.69,281.16,270.44,04-08,0.0,0,0,0.0
TSLA,Tesla Inc,2019-04-09,272.31,5893247,271.65,275.0,269.61,04-09,0.0,0,0,0.0
TSLA,Tesla Inc,2019-04-10,276.06,7045034,276.74,278.38,272.8925,04-10,0.0,0,0,0.0
TSLA,Tesla Inc,2019-04-11,268.42,9781294,268.3,270.5,265.6,04-11,0.0,0,0,0.0
TSLA,Tesla Inc,2019-04-12,267.7,6735386,270.22,271.95,266.83,04-12,0.0,0,0,0.0
TSLA,Tesla Inc,2019-04-13,267.7,6735386,270.22,271.95,266.83,04-13,0.0,0,0,0.0
TSLA,Tesla Inc,2019-04-14,267.7,6735386,270.22,271.95,266.83,04-14,0.0,0,0,0.0
TSLA,Tesla Inc,2019-04-15,266.38,10032490,268.63,268.88,258.63,04-15,0.0,0,0,0.0
TSLA,Tesla Inc,2019-04-16,273.36,7266504,265.75,275.0,264.72,04-16,1280.0,2020-04-16 00:00:00,city dweller would love ev biggest hurdle might keeping juiced without garage convenient charging station ‘charger desert’ big city keep electric car mainstream,1.0
TSLA,Tesla Inc,2019-04-17,271.23,5118011,274.75,274.79,268.535,04-17,1285.0,2020-04-17 00:00:00,faced closing plunging sale american lose job entrepreneur becoming nimble ‘i didn’t want shut doors’ business find way survive,1.0
TSLA,Tesla Inc,2019-04-18,273.26,5861478,271.23,274.84,269.75,04-18,0.0,0,0,0.0
TSLA,Tesla Inc,2019-04-19,273.26,5861478,271.23,274.84,269.75,04-19,0.0,0,0,0.0
TSLA,Tesla Inc,2019-04-20,273.26,5861478,271.23,274.84,269.75,04-20,0.0,0,0,0.0
TSLA,Tesla Inc,2019-04-21,273.26,5861478,271.23,274.84,269.75,04-21,0.0,0,0,0.0
TSLA,Tesla Inc,2019-04-22,262.75,12101690,269.0,269.68,262.48,04-22,0.0,0,0,0.0
TSLA,Tesla Inc,2019-04-23,263.9,10909350,260.15,265.6,255.75,04-23,1283.0,2020-04-23 00:00:00,growing array specialty shop turning classic silent brute tireburning torque vintage style trip garage electric switch,1.0
TSLA,Tesla Inc,2019-04-24,258.66,9657061,263.85,265.32,258.0,04-24,0.0,0,0,0.0
TSLA,Tesla Inc,2019-04-25,247.63,21823380,255.0,259.0,246.07,04-25,0.0,0,0,0.0
TSLA,Tesla Inc,2019-04-26,235.14,22151160,246.5,246.68,231.13,04-26,0.0,0,0,0.0
TSLA,Tesla Inc,2019-04-27,235.14,22151160,246.5,246.68,231.13,04-27,1284.0,2020-04-27 00:00:00,tire maker’s ceo say company must ready end quarantine french union wary closing virus michelin moving quickly,1.0
TSLA,Tesla Inc,2019-04-27,235.14,22151160,246.5,246.68,231.13,04-27,1287.0,2020-04-27 00:00:00,u government’s smallbusiness rescue fund reopens today outrage remains bigger company tapped first round loan loan fury,1.0
TSLA,Tesla Inc,2019-04-28,235.14,22151160,246.5,246.68,231.13,04-28,0.0,0,0,0.0
TSLA,Tesla Inc,2019-04-29,241.47,16686620,235.86,243.98,232.17,04-29,1282.0,2020-04-29 00:00:00,latest stock market business news coronavirus outbreak wall street rally fed promise shore economy,1.0
TSLA,Tesla Inc,2019-04-30,238.69,9446965,242.06,244.21,237.0,04-30,1279.0,2020-04-30 00:00:00,earnings call investor executive addressing effect pandemic radically different way elon musk mark zuckerberg aren’t page,0.0
TSLA,Tesla Inc,2019-05-01,234.01,10704350,238.85,240.0,231.5,05-01,1314.0,2020-05-01 00:00:00,latest stock market business news coronavirus outbreak u stock end week lower tech earnings,1.0
TSLA,Tesla Inc,2019-05-01,234.01,10704350,238.85,240.0,231.5,05-01,1292.0,2020-05-01 00:00:00,electric car company’s stock fell percent chief executive took twitter try talk recent surge elon musk say tesla share price high,1.0
TSLA,Tesla Inc,2019-05-02,244.1,18159340,245.52,247.13,237.72,05-02,0.0,0,0,0.0
TSLA,Tesla Inc,2019-05-03,255.03,23706770,243.86,256.61,243.49,05-03,0.0,0,0,0.0
TSLA,Tesla Inc,2019-05-04,255.03,23706770,243.86,256.61,243.49,05-04,1310.0,2020-05-04 00:00:00,unlike spending spree financial crisis berkshire hathaway chief keeping wallet closed warren buffett isn’t buying anything,-1.0
TSLA,Tesla Inc,2019-05-05,255.03,23706770,243.86,256.61,243.49,05-05,0.0,0,0,0.0
TSLA,Tesla Inc,2019-05-06,255.34,10833940,250.02,258.3499,248.5,05-06,0.0,0,0,0.0
TSLA,Tesla Inc,2019-05-07,247.06,10131410,256.8,257.21,245.1,05-07,1297.0,2020-05-07 00:00:00,electric hummer cybertrucks well next generation suv signal arrival ev era america start sell big number new breed pickup mix horsepower battery power,1.0
TSLA,Tesla Inc,2019-05-08,244.84,6176440,246.94,250.599,244.2,05-08,1300.0,2020-05-08 00:00:00,latest stock market business news coronavirus outbreak u job report show clearest data yet economic toll,1.0
TSLA,Tesla Inc,2019-05-08,244.84,6176440,246.94,250.599,244.2,05-08,1290.0,2020-05-08 00:00:00,electric car company told employee report work friday county official said tesla meet requirement resuming production tesla tell worker reopen california factory despite county order,0.0
TSLA,Tesla Inc,2019-05-09,241.98,6711382,242.0,243.68,236.9434,05-09,1291.0,2020-05-09 00:00:00,say he’ll move headquarters electric car company california texas nevada elon musk lash official keeping tesla plant closed virus,-1.0
TSLA,Tesla Inc,2019-05-10,239.52,7008336,239.75,241.99,236.02,05-10,1307.0,2020-05-10 00:00:00,front solo look like car hood grille headlight take peek behind however taper one wheel quite car quite motorcycle vehicle built one,-1.0
TSLA,Tesla Inc,2019-05-11,239.52,7008336,239.75,241.99,236.02,05-11,1296.0,2020-05-11 00:00:00,tesla ceo’s dispute california foreshadows potential clash business state public health measure elon musk ‘not messing around’,0.0
TSLA,Tesla Inc,2019-05-11,239.52,7008336,239.75,241.99,236.02,05-11,1298.0,2020-05-11 00:00:00,latest stock market business news coronavirus outbreak tesla restart bay area factory defiance local order,1.0
TSLA,Tesla Inc,2019-05-12,239.52,7008336,239.75,241.99,236.02,05-12,1299.0,2020-05-12 00:00:00,latest stock market business news coronavirus outbreak stock fall amid concern recovery,1.0
TSLA,Tesla Inc,2019-05-12,239.52,7008336,239.75,241.99,236.02,05-12,1295.0,2020-05-12 00:00:00,central bank buy corporate bond first time history part eagerly anticipated package pandemic rescue measure fed buying etf today,1.0
TSLA,Tesla Inc,2019-05-13,227.01,10834800,232.01,232.47,224.5,05-13,1288.0,2020-05-13 00:00:00,mr musk opened california factory week defiance local order also criticized response pandemic “dumb” “fascist” coronavirus wrecked tesla’s momentum elon musk furious,-1.0
TSLA,Tesla Inc,2019-05-13,227.01,10834800,232.01,232.47,224.5,05-13,1312.0,2020-05-13 00:00:00,plunging sale could force factory close lead takeover merger also bolster sale electric car pandemic permanently change auto industry,0.0
TSLA,Tesla Inc,2019-05-14,232.31,7252412,229.3,234.5,228.0,05-14,1294.0,2020-05-14 00:00:00,microsoft chief say recovery like “dial” “switch” worry lost everybody work home satya nadella think,0.0
TSLA,Tesla Inc,2019-05-15,231.95,7295976,229.32,232.44,225.25,05-15,0.0,0,0,0.0
TSLA,Tesla Inc,2019-05-16,228.33,7483273,229.49,231.0,226.5,05-16,0.0,0,0,0.0
TSLA,Tesla Inc,2019-05-17,211.03,17786670,221.96,222.24,208.92,05-17,1301.0,2020-05-17 00:00:00,idle nearly two month gm ford fiat chrysler restart assembly plant monday mask glove curtain autoworkers returning carmaker gradually crank factory,1.0
TSLA,Tesla Inc,2019-05-17,211.03,17786670,221.96,222.24,208.92,05-17,1303.0,2020-05-17 00:00:00,business start coming back life lead resurgence virus case week business ready come reopening,1.0
TSLA,Tesla Inc,2019-05-18,211.03,17786670,221.96,222.24,208.92,05-18,1313.0,2020-05-18 00:00:00,alibaba founder stepped softbank’s board day posted huge loss dragged oncevaunted technology investment fund jack quits softbank,1.0
TSLA,Tesla Inc,2019-05-19,211.03,17786670,221.96,222.24,208.92,05-19,1309.0,2020-05-19 00:00:00,highminded talk among techie new favorite app inviteonly far social network mingling one another hot new thing clubby silicon valley app called clubhouse,1.0
TSLA,Tesla Inc,2019-05-19,211.03,17786670,221.96,222.24,208.92,05-19,1289.0,2020-05-19 00:00:00,liberal status symbol founder moving right tesla owner try make sense elon musk’s ‘red pill’ moment,1.0
TSLA,Tesla Inc,2019-05-20,205.36,20526200,202.8,206.0,195.25,05-20,0.0,0,0,0.0
TSLA,Tesla Inc,2019-05-21,205.08,18003900,197.76,207.4,196.04,05-21,1304.0,2020-05-21 00:00:00,computer scientist argues quest fully automated robot misguided perhaps even dangerous decade warning gaining attention case cooperation machine human,-1.0
TSLA,Tesla Inc,2019-05-22,192.73,18685190,199.1,203.94,191.78,05-22,1306.0,2020-05-22 00:00:00,here’s one question matter google rig system squash rival hurt u shouting google,0.0
TSLA,Tesla Inc,2019-05-23,195.49,26547140,194.34,199.465,186.22,05-23,0.0,0,0,0.0
TSLA,Tesla Inc,2019-05-24,190.63,14136570,199.83,199.98,188.7505,05-24,0.0,0,0,0.0
TSLA,Tesla Inc,2019-05-25,190.63,14136570,199.83,199.98,188.7505,05-25,0.0,0,0,0.0
TSLA,Tesla Inc,2019-05-26,190.63,14136570,199.83,199.98,188.7505,05-26,0.0,0,0,0.0
TSLA,Tesla Inc,2019-05-27,190.63,14136570,199.83,199.98,188.7505,05-27,1305.0,2020-05-27 00:00:00,latest stock market business news coronavirus outbreak reopening optimism help wall street,1.0
TSLA,Tesla Inc,2019-05-27,190.63,14136570,199.83,199.98,188.7505,05-27,1302.0,2020-05-27 00:00:00,elon musk’s spacecraft company scheduled send two astronaut orbit today major milestone commercial space business one giant leap spacex,1.0
TSLA,Tesla Inc,2019-05-28,188.7,10312900,191.2,195.0,187.85,05-28,0.0,0,0,0.0
TSLA,Tesla Inc,2019-05-29,189.86,11968640,187.1,192.39,185.0401,05-29,1308.0,2020-05-29 00:00:00,fleet vehicle roaming street waiting hailed efficient coronavirus made people think twice future car ownership even autonomous tech arrives car drive,1.0
TSLA,Tesla Inc,2019-05-29,189.86,11968640,187.1,192.39,185.0401,05-29,1311.0,2020-05-29 00:00:00,president trump taking aim social network treatment tweet twitter responded putting warning another post it’s trump v twitter,1.0
TSLA,Tesla Inc,2019-05-29,189.86,11968640,187.1,192.39,185.0401,05-29,1293.0,2020-05-29 00:00:00,dealership long resisted ecommerce many showroom closed dynamic changing pandemic force car dealer unthinkable sell online,1.0
TSLA,Tesla Inc,2019-05-30,188.22,7926475,188.75,192.255,187.02,05-30,0.0,0,0,0.0
TSLA,Tesla Inc,2019-05-31,185.16,10406730,185.1,189.9204,184.1,05-31,0.0,0,0,0.0
